2026-08-22 21:32:03.502 | DEBUG    | cli              | elims_instruments.cli.boards:_repository:49 - Opening board repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_cli_crud_lifecycle0\bench.toml
2026-08-22 21:32:03.869 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_cli_crud_lifecycle1\bench.toml
2026-08-22 21:32:03.870 | DEBUG    | cli              | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:03.887 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_add_rejects_duplicate_ass0\bench.toml
2026-08-22 21:32:03.929 | DEBUG    | cli              | elims_instruments.database.crud:add:119 - add
2026-08-22 21:32:03.939 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_add_rejects_duplicate_ass0\bench.toml
2026-08-22 21:32:03.940 | DEBUG    | cli              | elims_instruments.database.crud:add:119 - add
2026-08-22 21:32:03.946 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_export_and_sync_yaml1\bench.toml
2026-08-22 21:32:03.987 | DEBUG    | cli              | elims_instruments.database.crud:add:119 - add
2026-08-22 21:32:03.997 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_export_and_sync_yaml1\bench.toml
2026-08-22 21:32:03.998 | DEBUG    | cli              | elims_instruments.database.crud:fetchall:106 - fetchall
2026-08-22 21:32:04.005 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_export_and_sync_yaml1\bench.toml
2026-08-22 21:32:04.017 | DEBUG    | cli              | elims_instruments.cli.instruments:_repository:49 - Opening instrument repository with C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_export_and_sync_yaml1\bench.toml
2026-08-22 21:32:04.017 | DEBUG    | cli              | elims_instruments.database.crud:fetchall:106 - fetchall
2026-08-22 21:32:04.637 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:94 - Loading bench from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_drive0\bench.toml
2026-08-22 21:32:04.637 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench instruments from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_drive0\bench.toml
2026-08-22 21:32:04.637 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench instruments assignment primary_dmm -> DMM-001
2026-08-22 21:32:04.637 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench instruments assignment counter -> CNT-001
2026-08-22 21:32:04.637 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:79 - Validated 2 bench instruments
2026-08-22 21:32:04.637 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench boards from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_drive0\bench.toml
2026-08-22 21:32:04.638 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:105 - Creating 2 instrument drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_drive0\bench.toml
2026-08-22 21:32:04.638 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:113 - Resolving bench instrument primary_dmm from asset DMM-001
2026-08-22 21:32:04.638 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:48 - Selecting driver for asset DMM-001 with type multimeter
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.multimeter.factory | elims_instruments.intruments.multimeter.factory:create:67 - Creating Keysight34401A driver for multimeter asset DMM-001
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.abstract | elims_instruments.intruments.abstract:__init__:21 - Initialized Keysight34401A driver for asset DMM-001
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:61 - Created Keysight34401A driver for asset DMM-001
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:113 - Resolving bench instrument counter from asset CNT-001
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:04.639 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:48 - Selecting driver for asset CNT-001 with type counter
2026-08-22 21:32:04.640 | DEBUG    | elims_instruments.intruments.counter.factory | elims_instruments.intruments.counter.factory:create:67 - Creating Keysight53220A driver for counter asset CNT-001
2026-08-22 21:32:04.640 | DEBUG    | elims_instruments.intruments.abstract | elims_instruments.intruments.abstract:__init__:21 - Initialized Keysight53220A driver for asset CNT-001
2026-08-22 21:32:04.640 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:61 - Created Keysight53220A driver for asset CNT-001
2026-08-22 21:32:04.640 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:119 - Created 2 instrument drivers
2026-08-22 21:32:04.640 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:86 - Creating 0 board drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_drive0\bench.toml
2026-08-22 21:32:04.640 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:100 - Created 0 board drivers
2026-08-22 21:32:04.640 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:106 - Loaded bench with 2 instruments and 0 boards
2026-08-22 21:32:04.701 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:94 - Loading bench from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_board0\bench.toml
2026-08-22 21:32:04.701 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench instruments from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_board0\bench.toml
2026-08-22 21:32:04.701 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench instruments assignment primary_dmm -> DMM-001
2026-08-22 21:32:04.701 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:79 - Validated 1 bench instruments
2026-08-22 21:32:04.701 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench boards from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_board0\bench.toml
2026-08-22 21:32:04.701 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench boards assignment characterization_board -> BRD-001
2026-08-22 21:32:04.701 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:79 - Validated 1 bench boards
2026-08-22 21:32:04.701 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:105 - Creating 1 instrument drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_board0\bench.toml
2026-08-22 21:32:04.702 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:113 - Resolving bench instrument primary_dmm from asset DMM-001
2026-08-22 21:32:04.702 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:04.703 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:48 - Selecting driver for asset DMM-001 with type multimeter
2026-08-22 21:32:04.703 | DEBUG    | elims_instruments.intruments.multimeter.factory | elims_instruments.intruments.multimeter.factory:create:67 - Creating Keysight34401A driver for multimeter asset DMM-001
2026-08-22 21:32:04.703 | DEBUG    | elims_instruments.intruments.abstract | elims_instruments.intruments.abstract:__init__:21 - Initialized Keysight34401A driver for asset DMM-001
2026-08-22 21:32:04.703 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:61 - Created Keysight34401A driver for asset DMM-001
2026-08-22 21:32:04.703 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:119 - Created 1 instrument drivers
2026-08-22 21:32:04.703 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:86 - Creating 1 board drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_creates_named_board0\bench.toml
2026-08-22 21:32:04.704 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:94 - Resolving board characterization_board from asset BRD-001
2026-08-22 21:32:04.704 | DEBUG    | elims_instruments.boards.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:04.704 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:create:43 - Creating Board driver for board asset BRD-001
2026-08-22 21:32:04.704 | DEBUG    | elims_instruments.boards.abstract | elims_instruments.boards.abstract:__init__:20 - Initialized Board driver for board asset BRD-001
2026-08-22 21:32:04.704 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:100 - Created 1 board drivers
2026-08-22 21:32:04.704 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:106 - Loaded bench with 1 instruments and 1 boards
2026-08-22 21:32:04.764 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:94 - Loading bench from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_without_board_table0\bench.toml
2026-08-22 21:32:04.764 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench instruments from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_without_board_table0\bench.toml
2026-08-22 21:32:04.764 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench instruments assignment primary_dmm -> DMM-001
2026-08-22 21:32:04.764 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:79 - Validated 1 bench instruments
2026-08-22 21:32:04.764 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench boards from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_without_board_table0\bench.toml
2026-08-22 21:32:04.764 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:105 - Creating 1 instrument drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_without_board_table0\bench.toml
2026-08-22 21:32:04.765 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:113 - Resolving bench instrument primary_dmm from asset DMM-001
2026-08-22 21:32:04.765 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:04.766 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:48 - Selecting driver for asset DMM-001 with type multimeter
2026-08-22 21:32:04.766 | DEBUG    | elims_instruments.intruments.multimeter.factory | elims_instruments.intruments.multimeter.factory:create:67 - Creating Keysight34401A driver for multimeter asset DMM-001
2026-08-22 21:32:04.766 | DEBUG    | elims_instruments.intruments.abstract | elims_instruments.intruments.abstract:__init__:21 - Initialized Keysight34401A driver for asset DMM-001
2026-08-22 21:32:04.766 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:61 - Created Keysight34401A driver for asset DMM-001
2026-08-22 21:32:04.766 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:119 - Created 1 instrument drivers
2026-08-22 21:32:04.766 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:86 - Creating 0 board drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_without_board_table0\bench.toml
2026-08-22 21:32:04.766 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:100 - Created 0 board drivers
2026-08-22 21:32:04.767 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:106 - Loaded bench with 1 instruments and 0 boards
2026-08-22 21:32:04.826 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:94 - Loading bench from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_missing_ass0\bench.toml
2026-08-22 21:32:04.826 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench instruments from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_missing_ass0\bench.toml
2026-08-22 21:32:04.826 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench instruments assignment missing -> DMM-999
2026-08-22 21:32:04.826 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:79 - Validated 1 bench instruments
2026-08-22 21:32:04.826 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench boards from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_missing_ass0\bench.toml
2026-08-22 21:32:04.826 | INFO     | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:105 - Creating 1 instrument drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_missing_ass0\bench.toml
2026-08-22 21:32:04.827 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create_instruments:113 - Resolving bench instrument missing from asset DMM-999
2026-08-22 21:32:04.827 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:04.887 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:94 - Loading bench from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_duplicate_a0\bench.toml
2026-08-22 21:32:04.887 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench instruments from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_duplicate_a0\bench.toml
2026-08-22 21:32:04.887 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:78 - Validated bench instruments assignment first -> DMM-001
2026-08-22 21:32:04.947 | INFO     | elims_instruments.bench.bench | elims_instruments.bench.bench:__init__:94 - Loading bench from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_unauthorize0\bench.toml
2026-08-22 21:32:04.947 | DEBUG    | elims_instruments.bench.bench | elims_instruments.bench.bench:_read_assignments:39 - Reading bench instruments from C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_bench_rejects_unauthorize0\bench.toml
2026-08-22 21:32:04.947 | DEBUG    | elims_instruments.intruments.factory | elims_instruments.intruments.factory:create:48 - Selecting driver for asset SCOPE-001 with type oscilloscope
2026-08-22 21:32:04.997 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:86 - Creating 1 board drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_create_boards_uses_base_d0\bench.toml
2026-08-22 21:32:04.998 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:94 - Resolving board characterization_board from asset BRD-001
2026-08-22 21:32:04.998 | DEBUG    | elims_instruments.boards.factory | elims_instruments.database.crud:fetch:112 - fetch
2026-08-22 21:32:05.006 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:create:43 - Creating Board driver for board asset BRD-001
2026-08-22 21:32:05.006 | DEBUG    | elims_instruments.boards.abstract | elims_instruments.boards.abstract:__init__:20 - Initialized Board driver for board asset BRD-001
2026-08-22 21:32:05.006 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:100 - Created 1 board drivers
2026-08-22 21:32:05.006 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:register:33 - Registered board builder FixtureBoard for type registered-fixture
2026-08-22 21:32:05.007 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:create:43 - Creating FixtureBoard driver for board asset BRD-002
2026-08-22 21:32:05.007 | DEBUG    | elims_instruments.boards.abstract | elims_instruments.boards.abstract:__init__:20 - Initialized FixtureBoard driver for board asset BRD-002
2026-08-22 21:32:05.061 | INFO     | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:86 - Creating 1 board drivers using database configuration C:\Users\fabie\AppData\Local\Temp\elims-instruments-pytest-combined-config\test_create_boards_rejects_mis0\bench.toml
2026-08-22 21:32:05.062 | DEBUG    | elims_instruments.boards.factory | elims_instruments.boards.factory:create_boards:94 - Resolving board missing from asset BRD-999
2026-08-22 21:32:05.062 | DEBUG    | elims_instruments.boards.factory | elims_instruments.database.crud:fetch:112 - fetch
